User_ID,Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml)
209,Water,Beverages,120,15.7,27.2,18.5,7,42.6,814,233,Dinner,175
642,Milk,Dairy,322,8.8,56,46.2,6,28,27,59,Dinner,888
958,Spinach,Vegetables,567,5.2,54.5,1.7,5,45.1,123,171,Breakfast,708
709,Rice,Grains,414,21.4,63.4,25.1,5.4,29.2,430,112,Snack,117
937,Water,Beverages,249,4.3,19.1,9.2,7.2,37.9,170,217,Lunch,135
620,Yogurt,Dairy,325,46.5,99.2,1.9,7.4,17.1,315,266,Lunch,775
695,Milk,Dairy,111,2.6,86,49.7,5.9,6.8,798,160,Snack,607
298,Strawberry,Fruits,132,16.5,85.6,22.8,6.6,45.3,399,117,Breakfast,947
562,Carrot,Vegetables,339,45.9,14.4,15.4,4.2,0.9,217,85,Lunch,997
608,Carrot,Vegetables,194,11.5,60.3,21.2,6.6,32.7,398,37,Dinner,763
608,Spinach,Vegetables,287,33.3,73.6,39.6,5,11.4,496,216,Lunch,402
892,Bread,Grains,203,37.1,45.4,3.9,8.2,43.1,750,55,Dinner,489
316,Water,Beverages,415,2.4,19.3,9.5,4.2,9.8,516,153,Lunch,673
177,Beef Steak,Meat,295,43.5,16.7,18.2,3.1,1.6,508,294,Dinner,337
713,Cookies,Snacks,572,16,89.4,8.2,9.5,27.8,421,264,Dinner,409
770,Bread,Grains,517,31.4,39.7,25.3,5.3,31.5,871,26,Snack,887
809,Orange Juice,Beverages,590,28.1,42.7,31.9,7.3,9.8,657,75,Lunch,756
858,Chocolate,Snacks,197,36.2,8.6,6.8,3.7,9.3,297,256,Dinner,899
636,Broccoli,Vegetables,249,3.8,46.2,45.5,9.5,41.3,910,27,Dinner,970
94,Spinach,Vegetables,520,5.8,21.8,42.6,7.3,12.3,517,282,Dinner,943
429,Beef Steak,Meat,285,24.7,56.8,25,7.8,18.9,953,172,Dinner,896
939,Green Tea,Beverages,298,26.6,64.3,1.3,2.5,14.6,983,26,Breakfast,638
576,Butter,Dairy,297,18.4,16.5,1.4,8.6,31.6,342,70,Breakfast,993
662,Spinach,Vegetables,599,1.5,85.4,21.8,3.5,5.3,361,99,Lunch,540
612,Rice,Grains,532,18.4,13.8,42.5,0.6,19.4,18,202,Dinner,612
434,Pork Chop,Meat,419,39.9,43.1,22.1,4.1,47.3,557,216,Lunch,409
877,Tomato,Vegetables,168,30.4,36.9,42,3.1,18.6,193,130,Snack,922
558,Beef Steak,Meat,294,13.4,92.6,26.5,8.1,41.3,523,93,Lunch,433
268,Broccoli,Vegetables,136,4.8,87,38.6,7.7,2.1,375,158,Dinner,549
226,Spinach,Vegetables,487,4.6,12.4,49.5,4.9,27.6,236,100,Lunch,801
37,Banana,Fruits,532,19,73.4,24,3.3,21.9,804,247,Dinner,370
205,Chicken Breast,Meat,275,19.7,34.6,24.8,8.5,29.8,699,22,Snack,683
184,Oats,Grains,274,12.2,28.1,48.9,8.8,28.8,845,121,Lunch,148
177,Apple,Fruits,139,20.8,7.1,41.1,8.3,32.2,386,204,Lunch,125
253,Pork Chop,Meat,239,43.3,82.1,15.7,4.7,47.4,752,84,Lunch,817
24,Cookies,Snacks,404,44,45.1,22.4,4.8,12.5,413,157,Lunch,384
810,Milkshake,Beverages,244,23.1,54.4,30.1,5,38.1,237,178,Lunch,643
960,Pasta,Grains,214,1.8,22.7,36.2,8.7,14,892,68,Dinner,549
380,Chicken Breast,Meat,177,29.1,38.4,23.5,6.6,39.9,265,236,Dinner,847
787,Milkshake,Beverages,550,1.2,83.7,2.2,5.4,32.4,468,20,Snack,879
855,Spinach,Vegetables,94,7.8,92.6,6.7,2.9,2.3,408,137,Lunch,765
209,Water,Beverages,468,15.1,75.8,37.4,2.8,5.6,365,237,Snack,890
447,Spinach,Vegetables,103,9.3,94.2,19.2,5.9,17.3,793,265,Snack,914
438,Coffee,Beverages,336,21.4,35.8,43.2,4.6,9.6,205,176,Snack,287
714,Apple,Fruits,80,14.4,43.4,46.4,4.2,28.4,239,254,Lunch,832
753,Tomato,Vegetables,266,13.8,54.4,32,10,16.8,91,139,Lunch,891
609,Carrot,Vegetables,82,38.1,92,31.9,9.6,8.6,276,264,Breakfast,853
931,Broccoli,Vegetables,335,20.5,28.5,6.7,5,43,273,122,Snack,960
111,Chicken Breast,Meat,426,3,18.5,12.9,8.3,42.4,553,137,Dinner,328
707,Apple,Fruits,365,24.5,15.6,1.9,8,9.3,431,99,Breakfast,575
268,Potato,Vegetables,96,36.3,59.7,47,6.8,6.8,24,201,Snack,856
972,Milkshake,Beverages,260,36.5,41.7,6.9,4,37,37,257,Dinner,123
563,Chips,Snacks,314,45.7,89.7,6.4,4,44.5,990,26,Breakfast,875
368,Rice,Grains,145,39.4,97.7,40.1,1.1,45.4,714,2,Lunch,110
141,Rice,Grains,165,32.3,10.3,17.8,5.9,21.1,386,7,Breakfast,439
397,Potato,Vegetables,303,15.5,69.5,32.1,1.4,49.7,614,211,Lunch,945
837,Popcorn,Snacks,245,37.1,61.3,23.3,1,3.3,868,220,Lunch,268
860,Apple,Fruits,539,16.3,17.3,45.3,4,43.4,756,204,Lunch,181
461,Butter,Dairy,335,33.4,23.4,44.5,7.5,2.6,544,176,Dinner,974
32,Spinach,Vegetables,528,48.4,41.1,6.2,6.1,35.8,703,23,Lunch,797
941,Orange Juice,Beverages,408,34.1,21.7,45.8,8.1,18.6,958,231,Breakfast,415
231,Orange Juice,Beverages,545,30.1,69.9,41.7,2.6,5.4,154,227,Breakfast,960
942,Chips,Snacks,135,29,88.1,41.6,8.6,17.5,134,191,Breakfast,727
903,Yogurt,Dairy,540,16.6,79.1,6.4,1,15,842,200,Dinner,204
793,Butter,Dairy,288,47.7,41.2,46.3,2.3,43.3,510,274,Breakfast,862
318,Bread,Grains,570,5.4,48.5,46.8,5.5,13.6,542,32,Dinner,370
415,Grapes,Fruits,399,4.1,55.2,32.9,5.2,7.5,813,156,Lunch,837
436,Coffee,Beverages,371,30.8,92.6,18,5.7,5.1,582,95,Dinner,578
50,Chicken Breast,Meat,511,31.1,61.4,39.1,4.1,32,851,130,Breakfast,291
866,Nuts,Snacks,512,28.9,89.7,8.3,3.5,27.4,217,236,Dinner,719
698,Potato,Vegetables,591,6.2,72.4,8.4,6.1,10.1,102,267,Lunch,899
6,Pork Chop,Meat,190,23.9,65.7,20.2,0.1,28.3,111,201,Snack,756
679,Beef Steak,Meat,532,43.8,21.7,30.1,8.1,19.2,12,299,Lunch,264
209,Yogurt,Dairy,596,45.8,50.4,14.3,0.8,33.9,987,295,Breakfast,880
774,Orange,Fruits,119,14,98.9,21.6,0.8,36.2,85,250,Dinner,775
582,Quinoa,Grains,120,13.8,33.9,42.1,5.7,29.5,711,255,Lunch,862
278,Green Tea,Beverages,185,25.5,30.5,14.7,4.8,7.7,863,131,Lunch,865
345,Cookies,Snacks,534,18.2,92.8,48,3.2,46.8,611,33,Snack,149
156,Nuts,Snacks,499,35.3,51.9,48.3,7.4,35.1,661,31,Lunch,119
716,Cookies,Snacks,189,25.4,48.6,22.4,0.2,46.3,999,182,Breakfast,501
346,Paneer,Dairy,323,1.6,24.3,11.7,3.8,27.2,588,114,Dinner,280
931,Eggs,Meat,99,24.6,16.1,21,0.6,29.1,208,225,Dinner,983
975,Apple,Fruits,191,18.7,58.1,15,4.5,8.1,843,66,Lunch,470
610,Spinach,Vegetables,262,29.4,31.1,26.3,7.8,30.2,187,53,Snack,517
314,Salmon,Meat,74,44.2,6.6,37.4,2.1,23.4,827,29,Snack,940
762,Bread,Grains,565,23.6,11.3,22.4,9.2,28.5,630,215,Dinner,382
834,Quinoa,Grains,185,15.7,95.7,11.9,5.9,47.1,251,135,Snack,827
99,Milkshake,Beverages,570,48.5,28.3,14.7,6.2,45.3,807,148,Snack,837
497,Cookies,Snacks,395,8.2,27.1,49,0.3,19.3,436,232,Breakfast,718
212,Yogurt,Dairy,58,2.6,49.5,24.5,9.8,26.1,817,232,Breakfast,377
496,Pasta,Grains,98,4.4,70.9,5,2.5,43,820,118,Breakfast,747
46,Chicken Breast,Meat,52,41.4,88,25,8.2,43.5,401,108,Lunch,206
954,Popcorn,Snacks,70,17.8,88.9,14.7,1.4,27.6,713,227,Snack,421
162,Yogurt,Dairy,118,3.4,70,25.8,9.6,29.9,776,203,Snack,152
850,Paneer,Dairy,484,18.1,38.6,23.1,3.8,10.8,300,155,Snack,637
705,Banana,Fruits,86,45.4,41.9,19.2,9.6,40.7,177,52,Dinner,860
934,Popcorn,Snacks,346,46.7,65.9,31,9.2,30.7,928,183,Lunch,620
239,Chips,Snacks,215,42.9,37.9,13.4,8.5,49.2,542,300,Snack,746
225,Cheese,Dairy,240,38.7,31.8,4,2.8,41.1,552,29,Snack,982
264,Grapes,Fruits,558,8.8,6.7,37.8,6.1,9.2,50,45,Breakfast,960
922,Milk,Dairy,380,11.6,82.1,15.8,1.1,28.1,222,139,Lunch,981
926,Orange,Fruits,58,18.5,57.6,28.6,2.5,25.3,545,66,Breakfast,717
279,Chocolate,Snacks,355,30.3,40.6,32.2,7.3,44.3,745,282,Dinner,803
453,Potato,Vegetables,287,1.5,24.7,31.3,8.9,3.6,213,194,Snack,538
522,Rice,Grains,75,31.3,35.5,47.6,9.9,48,303,234,Dinner,296
91,Beef Steak,Meat,433,11.5,13.7,42.7,1.6,8.8,510,51,Snack,195
518,Orange,Fruits,173,35.3,41.6,9.6,7.8,45.4,799,153,Breakfast,632
763,Coffee,Beverages,247,3,17.4,43.7,1.6,26,109,189,Snack,850
654,Spinach,Vegetables,94,7.6,14.2,11.6,8.4,10,977,19,Lunch,841
856,Orange,Fruits,246,30.7,22.5,46.2,3.8,39,18,55,Breakfast,873
815,Oats,Grains,233,36.5,46.2,49.3,8.1,7.1,632,178,Dinner,855
122,Popcorn,Snacks,365,42.3,57.7,47.1,2.1,25.5,518,257,Dinner,997
279,Broccoli,Vegetables,425,29.8,13.3,4.9,3.4,26,821,134,Dinner,961
463,Paneer,Dairy,525,34.7,93.5,24.9,5.6,41.6,200,239,Dinner,226
640,Orange,Fruits,160,26.4,72.5,39.2,9.4,40.2,418,286,Snack,783
314,Carrot,Vegetables,123,37.7,21.8,36.3,9.2,11.2,698,298,Breakfast,516
217,Orange,Fruits,169,30.4,70.7,21.4,3,4.2,583,83,Lunch,820
490,Water,Beverages,223,2.8,91.1,5.4,3.5,45.3,364,156,Dinner,618
347,Eggs,Meat,57,43.1,8.2,2.1,5.5,6.1,702,55,Snack,815
55,Grapes,Fruits,203,24.6,9,11.1,4.9,32.1,162,257,Dinner,356
656,Quinoa,Grains,386,30.5,7.2,7.1,9.9,30.2,384,213,Lunch,754
664,Milkshake,Beverages,71,34.2,90.7,39.9,7.1,14.8,930,239,Snack,911
13,Eggs,Meat,116,17.5,45.2,28,7.5,4.2,501,129,Breakfast,676
205,Chocolate,Snacks,543,32,78.4,6.6,6.9,37.1,429,180,Snack,713
20,Quinoa,Grains,216,47.7,40.4,20,0.5,0.6,889,279,Breakfast,644
656,Orange Juice,Beverages,265,13.6,50.7,26.1,3.8,31.6,253,203,Lunch,328
899,Apple,Fruits,542,18.3,99.1,47.2,5.4,48.9,441,290,Lunch,766
291,Potato,Vegetables,348,4,57.6,4.9,3.4,33.5,738,55,Dinner,846
660,Paneer,Dairy,219,18.4,82.5,4,1.1,43.5,80,256,Dinner,678
485,Bread,Grains,165,17.6,42.6,26.1,7.8,40,92,40,Snack,560
741,Spinach,Vegetables,320,49.8,23.9,21.8,0.5,11.4,802,123,Lunch,683
782,Broccoli,Vegetables,259,15.3,58,7.8,2,17.4,72,20,Breakfast,282
72,Eggs,Meat,495,20.5,32.9,39.5,7.4,32.8,923,122,Dinner,463
217,Apple,Fruits,472,16.6,94.6,47.4,0.4,40.4,151,98,Lunch,664
511,Popcorn,Snacks,488,43,77.4,45.4,8.1,36.1,868,223,Snack,479
300,Strawberry,Fruits,99,47.8,93.1,33.1,4.7,2.1,400,240,Snack,603
381,Orange Juice,Beverages,404,27.1,22,6.1,4.6,30,636,262,Breakfast,796
360,Strawberry,Fruits,306,17.3,43.8,17.5,3,17.3,772,117,Dinner,448
910,Chocolate,Snacks,403,43.6,49,24.8,2.1,11.2,855,282,Dinner,608
948,Chocolate,Snacks,129,25.8,59.3,38.4,8.6,32.3,947,85,Lunch,566
611,Broccoli,Vegetables,547,17,80.1,21.3,8.7,3.7,106,0,Lunch,399
73,Orange,Fruits,319,1.4,82.3,33.5,5.7,6.1,125,268,Breakfast,521
510,Chocolate,Snacks,582,19.1,44.1,18.4,5.9,23.1,961,115,Lunch,360
66,Orange,Fruits,386,10.6,44.7,18.2,5.7,32.6,330,26,Breakfast,843
872,Yogurt,Dairy,516,23,73.6,28.9,9.2,8.9,569,64,Snack,400
991,Banana,Fruits,415,4.8,21.4,3.6,2.2,38.9,922,290,Dinner,157
17,Banana,Fruits,446,17.8,17.8,47.1,7.9,35.9,424,198,Snack,836
496,Banana,Fruits,531,14.2,21.1,3.1,0.3,2.9,720,57,Dinner,395
515,Salmon,Meat,148,10.4,25.2,16.3,1.6,36.9,773,63,Breakfast,401
779,Potato,Vegetables,328,20.6,84.2,9.2,3.4,4,25,206,Lunch,129
881,Cookies,Snacks,392,7.9,15.1,11.9,5.7,22.8,377,150,Lunch,104
536,Bread,Grains,504,23.7,10.2,14,8,24.9,687,32,Breakfast,139
708,Beef Steak,Meat,531,36.4,64.5,7,0.9,48.6,134,124,Breakfast,729
496,Cookies,Snacks,570,40.8,80.6,39.4,0.9,40.3,641,50,Breakfast,918
345,Paneer,Dairy,410,41.8,95.7,7.2,0.9,19.9,525,77,Breakfast,359
565,Eggs,Meat,217,42.4,96.9,17.7,3.4,19,821,95,Dinner,418
310,Pasta,Grains,183,7.7,69.5,40.5,0.1,12.5,351,213,Lunch,352
764,Yogurt,Dairy,523,38.8,31,15.7,7.7,49.8,331,111,Breakfast,902
372,Milk,Dairy,551,38.5,98.5,20.8,3.1,44.3,831,238,Dinner,777
262,Butter,Dairy,116,36.9,81.4,32.3,3.1,48,233,39,Lunch,864
75,Grapes,Fruits,429,17.7,38.5,22.5,2.7,19.6,290,47,Dinner,831
563,Cookies,Snacks,362,4.2,84.4,31.9,4.1,31.2,288,206,Breakfast,952
964,Paneer,Dairy,500,42.3,91.8,26,7,7.8,501,124,Breakfast,415
584,Potato,Vegetables,68,5.3,80.8,29.7,3.1,32.9,899,209,Snack,296
857,Pasta,Grains,130,17.8,74.6,16.2,5,38.6,798,175,Lunch,623
920,Yogurt,Dairy,254,5.4,78.9,6.5,7.5,1.9,886,222,Snack,523
973,Chocolate,Snacks,115,31,26.3,17.7,5.9,43.9,164,159,Snack,540
918,Rice,Grains,556,2.2,85.6,44,6.1,37.6,742,37,Breakfast,584
453,Grapes,Fruits,225,44.1,56.5,5.9,2.1,48.6,429,237,Dinner,547
781,Nuts,Snacks,511,4.9,43.1,23.2,8.5,14.8,494,219,Snack,293
810,Butter,Dairy,400,48.6,72.9,5.3,5.4,49.7,315,181,Snack,164
207,Cookies,Snacks,470,44.7,54.3,4.2,5.1,38.4,418,13,Lunch,155
541,Salmon,Meat,503,16.5,65.4,5.5,7.7,5.2,219,58,Lunch,938
423,Coffee,Beverages,515,36.5,96.9,40.3,9.4,27.3,581,42,Lunch,402
164,Grapes,Fruits,372,27.1,64.6,41.6,6.6,8.3,518,173,Breakfast,287
716,Nuts,Snacks,423,49.7,25.3,26.1,9.5,44,59,21,Snack,733
862,Green Tea,Beverages,573,38,75,32.6,1.8,18.1,829,91,Breakfast,221
729,Cookies,Snacks,599,41.3,60.3,9,4.2,21.7,988,58,Snack,546
683,Yogurt,Dairy,377,29.9,48.2,18.2,6.5,18.9,61,283,Snack,661
109,Pasta,Grains,545,42.8,34.4,5,4.2,22.3,189,94,Lunch,527
973,Quinoa,Grains,217,28.2,31.8,38.5,3.9,19.2,732,195,Lunch,253
311,Bread,Grains,492,35,31.5,13.2,8.9,28,404,271,Snack,810
519,Orange Juice,Beverages,500,14.1,7.8,8,7.2,36.8,754,234,Breakfast,526
764,Beef Steak,Meat,111,7.5,99.6,14,1.5,12.3,667,94,Dinner,325
85,Rice,Grains,468,38.7,59.8,43.2,4.8,22.5,973,261,Breakfast,930
663,Yogurt,Dairy,599,8.7,12.7,15.7,2.9,35.8,831,83,Dinner,373
39,Milkshake,Beverages,381,41.2,38.8,23,6.4,1.5,784,213,Dinner,931
864,Yogurt,Dairy,131,11.3,83.5,41.8,6.7,29.7,909,22,Snack,679
519,Chicken Breast,Meat,283,6.9,46.1,27.3,7.1,8,632,5,Snack,955
269,Coffee,Beverages,94,36.5,47.6,44.6,2.5,36.4,381,67,Breakfast,236
742,Chips,Snacks,220,6.7,28.7,11.1,3,39.8,922,106,Dinner,980
6,Chicken Breast,Meat,383,19,40.7,31.9,7.8,33.9,529,134,Dinner,397
660,Strawberry,Fruits,573,37.2,86.9,40.1,4.8,13.3,718,267,Dinner,270
761,Paneer,Dairy,520,24.9,73.3,39.1,2.9,13.5,603,22,Dinner,896
881,Pork Chop,Meat,419,4.1,20.3,9.6,6.7,38.2,760,84,Snack,412
729,Beef Steak,Meat,458,34.9,70.1,17.4,9.6,42.6,654,266,Breakfast,468
979,Banana,Fruits,54,48.9,62.7,19.9,7,20.4,792,47,Snack,918
466,Tomato,Vegetables,125,32,27.3,11.5,3.4,2.8,277,33,Dinner,405
838,Quinoa,Grains,488,32.9,30.8,37.5,4.3,9,248,134,Breakfast,254
45,Butter,Dairy,433,35,94.9,22.8,5.2,49.8,125,116,Breakfast,851
135,Salmon,Meat,250,29.5,32.1,11.3,3.7,13.4,37,222,Lunch,214
889,Spinach,Vegetables,346,36.8,42.3,20.5,9.2,7.6,349,99,Snack,110
820,Cookies,Snacks,183,49,96.4,29.7,3,16.1,326,83,Dinner,233
284,Milk,Dairy,182,41.3,58.2,23.9,9.3,10.4,717,82,Breakfast,967
824,Pasta,Grains,106,26.1,47.5,22.6,6.5,10.5,749,146,Lunch,899
605,Bread,Grains,350,16.9,34.2,47.9,5.1,22.2,752,245,Dinner,644
644,Broccoli,Vegetables,547,7.9,67.1,24.2,0.8,34.2,961,55,Breakfast,401
161,Orange Juice,Beverages,413,17.1,73.2,42.7,1.2,30.6,289,28,Snack,872
814,Cheese,Dairy,62,30.9,24.5,15.2,6.5,15.7,231,200,Dinner,737
753,Eggs,Meat,424,39.4,23,42.3,7.7,16.1,510,28,Dinner,789
151,Coffee,Beverages,134,13,39.8,44.1,4.1,45,312,225,Breakfast,504
969,Bread,Grains,257,4.9,95.7,21.4,6.2,42.3,372,163,Breakfast,869
587,Chocolate,Snacks,114,23.2,51.8,32.8,0,30.2,462,65,Lunch,547
870,Carrot,Vegetables,173,36.3,53.1,32.8,6.9,3.3,671,173,Breakfast,739
184,Nuts,Snacks,478,6.4,26.4,42,7,45.9,452,268,Dinner,835
495,Broccoli,Vegetables,371,14.3,95.3,35.9,9.3,41.5,743,51,Lunch,474
357,Green Tea,Beverages,282,44.6,96.7,32.5,0.5,9.1,603,160,Dinner,853
127,Green Tea,Beverages,193,21.8,57.8,15.9,5.1,0.5,959,198,Dinner,697
306,Cookies,Snacks,129,26.9,30.3,48.4,4.7,3.7,600,210,Breakfast,578
875,Orange Juice,Beverages,98,23.8,32.7,39.9,8.2,15.2,186,14,Breakfast,193
567,Paneer,Dairy,554,11.7,69.9,11.1,9,47.7,20,116,Dinner,1000
743,Orange,Fruits,419,4.6,72.8,48.7,4.6,31.8,471,157,Snack,552
465,Apple,Fruits,200,37,74.7,34.7,1.4,19.7,305,150,Snack,619
365,Potato,Vegetables,590,21.1,24.7,41.5,1.8,34.1,946,176,Dinner,373
981,Chicken Breast,Meat,175,20.1,26.6,17.7,3.2,2.5,937,175,Breakfast,104
247,Chips,Snacks,188,49.4,16.7,34.6,1.2,29.4,928,295,Snack,859
479,Quinoa,Grains,364,33.8,18.5,23.6,1.9,30.8,40,25,Dinner,979
654,Water,Beverages,586,22.7,88.9,45.8,4.6,4.3,262,31,Snack,911
75,Strawberry,Fruits,374,31.7,5.1,18.1,8.1,14.3,600,164,Lunch,684
640,Popcorn,Snacks,76,15.2,69.2,13.7,2.2,5.4,761,63,Breakfast,416
930,Orange Juice,Beverages,240,20,18.7,14.6,9.8,22.4,396,178,Breakfast,951
771,Tomato,Vegetables,51,1.7,30.3,15.7,9.3,19.6,218,251,Lunch,283
816,Apple,Fruits,526,40.2,69,22.5,0.3,34.5,256,287,Lunch,366
997,Potato,Vegetables,141,33.7,43.2,10.2,4.8,20.4,414,198,Breakfast,324
207,Pork Chop,Meat,248,46.7,74.4,35.9,3.7,11.9,621,91,Lunch,262
277,Chips,Snacks,421,20.1,90.2,36.1,2.5,20.4,405,94,Dinner,876
640,Popcorn,Snacks,563,4,20.9,37.4,7.6,37.5,220,157,Breakfast,903
380,Strawberry,Fruits,232,39,9.9,21.9,1.6,22.1,457,113,Dinner,896
857,Grapes,Fruits,218,1.5,39.7,35.1,5.3,43,972,123,Lunch,907
948,Bread,Grains,215,34.3,47.6,2.3,4.4,49,853,69,Snack,969
376,Pork Chop,Meat,193,38.5,19.8,22.9,9.5,34.1,827,82,Breakfast,348
324,Spinach,Vegetables,596,31.8,23.7,11.1,8.4,16.8,988,276,Lunch,339
689,Tomato,Vegetables,188,23.5,66.4,25.7,6.4,38.6,399,147,Breakfast,646
59,Milk,Dairy,93,3.8,60.6,14.2,5,36.4,44,174,Breakfast,590
914,Cookies,Snacks,560,1.8,73.6,21.5,7.2,42.1,607,175,Lunch,495
71,Broccoli,Vegetables,75,16.5,31.1,30,10,25.3,547,20,Lunch,598
341,Chips,Snacks,544,49.9,23.2,30.7,4.6,0.7,626,216,Lunch,664
685,Milk,Dairy,345,38.6,7.9,44.7,5.9,23.9,960,104,Snack,251
773,Milkshake,Beverages,59,16.3,10,8.2,4.2,16.9,271,76,Dinner,290
816,Beef Steak,Meat,572,23.5,79.3,26.7,3.5,24.8,131,278,Dinner,939
686,Pork Chop,Meat,328,44.6,78.2,14.6,7.4,44.1,728,165,Dinner,723
367,Chicken Breast,Meat,240,24.5,40.8,41.8,8.8,37.1,942,169,Breakfast,424
95,Strawberry,Fruits,562,14.8,65.5,36.7,4.4,45.2,809,52,Dinner,787
150,Potato,Vegetables,431,1.1,90.7,14.7,4.8,27.2,9,188,Dinner,964
767,Beef Steak,Meat,227,31.7,21.2,26.1,7.3,4.8,526,97,Lunch,485
482,Tomato,Vegetables,346,39.3,23.1,14.9,7.4,38.4,192,72,Dinner,301
842,Eggs,Meat,555,15.6,95.5,46,9.5,6.3,439,71,Dinner,404
60,Chips,Snacks,285,12.8,33.7,7.6,4.5,5.3,480,122,Snack,626
732,Banana,Fruits,529,31.3,31,40.3,2.7,41.1,93,243,Lunch,624
164,Chips,Snacks,226,31.6,33,20.8,5.6,47.2,159,211,Dinner,598
249,Cookies,Snacks,155,17.5,45.9,9.8,9.3,12.6,571,151,Snack,288
668,Chips,Snacks,65,40.1,34.9,10.2,4,6,465,84,Snack,646
7,Coffee,Beverages,163,42.5,38.1,19,2.5,3.8,132,253,Breakfast,124
321,Coffee,Beverages,115,49.5,37.7,43.8,5.4,33.4,360,215,Lunch,796
446,Carrot,Vegetables,374,10.1,37.7,7.2,8.4,37.9,996,113,Breakfast,960
817,Potato,Vegetables,341,13.8,16.9,39.4,6.1,14.2,118,34,Snack,867
259,Bread,Grains,55,14.9,66.1,28.6,4.1,47.1,805,173,Breakfast,415
928,Salmon,Meat,203,43.7,88.7,49.4,2.8,30.2,943,126,Lunch,891
502,Chips,Snacks,338,28,72.4,31.6,6.7,21.5,397,190,Breakfast,651
959,Potato,Vegetables,273,27.7,98.6,31.4,7.4,28.4,763,145,Breakfast,473
989,Green Tea,Beverages,460,29,42.1,31.9,2.9,31.4,372,198,Dinner,259
11,Oats,Grains,198,47.5,59.3,7.3,2.7,40.4,54,90,Breakfast,995
402,Yogurt,Dairy,269,36.5,90.1,45.8,3.6,19.4,226,173,Lunch,199
912,Orange Juice,Beverages,368,40.1,16.5,8.1,3.2,36.8,730,12,Snack,191
823,Rice,Grains,444,37.2,23.9,5.4,9.3,11.9,9,179,Snack,694
483,Oats,Grains,130,31.1,37.7,7.5,6.3,2.7,800,64,Snack,380
364,Bread,Grains,510,36.7,68.2,24.7,6.4,35.7,142,234,Lunch,836
966,Tomato,Vegetables,143,46.3,29.9,38.6,3,39.5,901,124,Dinner,376
588,Apple,Fruits,94,16.7,89.4,43.7,6.9,43.7,617,75,Snack,866
679,Pasta,Grains,426,41,30,13.8,3.7,2.5,986,133,Snack,975
448,Apple,Fruits,310,31.9,36.5,1.4,2.8,15,961,220,Breakfast,898
885,Yogurt,Dairy,597,23.7,49,40.8,2.5,20,496,142,Breakfast,765
967,Potato,Vegetables,187,36.6,98.3,1.2,8.8,21,326,136,Lunch,529
646,Broccoli,Vegetables,51,23.7,23.5,29.2,7.6,24.3,339,7,Breakfast,757
301,Eggs,Meat,219,20.2,87,26.3,6.4,34.4,968,245,Dinner,511
520,Oats,Grains,209,6.6,90.2,41.9,4.6,8.5,433,268,Dinner,557
916,Apple,Fruits,256,49.3,50.6,47.5,4.4,29.9,935,2,Lunch,836
922,Tomato,Vegetables,554,10.1,18.1,2.9,1.5,37.2,243,203,Snack,231
128,Yogurt,Dairy,471,19.8,32.2,40.9,0.2,37.6,495,85,Lunch,389
162,Chocolate,Snacks,458,18.4,87.9,31.5,3.2,20.1,739,43,Dinner,305
139,Beef Steak,Meat,57,14.2,56.6,42.5,5.7,36,793,130,Snack,620
979,Orange Juice,Beverages,365,3.4,72.6,30,9.5,21.8,581,30,Dinner,228
164,Carrot,Vegetables,574,36.5,79.7,38.6,9.4,8.3,931,121,Lunch,521
202,Strawberry,Fruits,342,4.6,81.6,9.6,3.6,33.3,44,220,Snack,589
233,Milkshake,Beverages,64,46.5,39.2,49.3,5.4,6.8,362,220,Snack,542
373,Pasta,Grains,206,13,9.4,34.5,2.4,34.8,631,242,Snack,157
967,Orange,Fruits,430,6.8,73.2,44.7,6.3,2.9,140,251,Breakfast,189
764,Coffee,Beverages,189,41.7,76.6,21.5,8.2,36.4,737,231,Lunch,452
208,Milkshake,Beverages,197,22.5,33.8,15.6,0.4,24.9,56,235,Dinner,588
441,Eggs,Meat,165,14.8,49.2,18.1,5.5,2.3,539,54,Lunch,214
124,Pork Chop,Meat,170,43.2,82.8,3.7,3.9,16.3,705,296,Breakfast,136
26,Grapes,Fruits,332,38.8,25.1,25,9.8,21.4,786,15,Dinner,934
371,Pork Chop,Meat,369,7.1,39,15,3.7,21.7,791,182,Lunch,725
708,Chicken Breast,Meat,227,16.8,41,30.7,8,29.6,499,258,Lunch,862
177,Paneer,Dairy,191,32.5,75,21.5,8.9,30.8,55,157,Dinner,148
371,Orange,Fruits,591,46.5,16.7,45.9,8.4,24.2,361,129,Snack,707
628,Spinach,Vegetables,367,2.3,92.2,4,2.6,34.6,448,119,Breakfast,418
755,Yogurt,Dairy,448,6.7,13.5,5.2,3.5,15.1,827,296,Dinner,354
123,Popcorn,Snacks,139,7.2,88.1,6.4,8.7,27.1,747,182,Breakfast,435
345,Salmon,Meat,354,23.7,16.8,8.2,1.4,30.6,675,186,Dinner,192
810,Cheese,Dairy,309,2.7,90.4,34.4,4.3,29.7,14,42,Snack,493
223,Cookies,Snacks,158,34.9,49.5,49,5.2,2.7,227,135,Lunch,145
32,Chips,Snacks,532,31.2,63,48.1,1.9,39.9,813,144,Snack,216
310,Grapes,Fruits,52,8.3,68.6,26.1,3.7,41.4,869,207,Lunch,894
